timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
9 55 546 0.286184521478303 0.11381547852169704
9 55 662 0.3345695207384592 0.06543047926154083
9 56 547 0.35822748092469636 0.04177251907530366
9 56 843 0.052549767664131164 0.34745023233586886
9 57 867 0.2642073632767615 0.13579263672323855
9 58 81 0.3719416951602508 0.02805830483974925
9 58 952 0.3324312631265106 0.06756873687348941
9 60 449 0.29840515128222006 0.10159484871777996
9 62 417 0.09428725012229852 0.3057127498777015
9 63 424 0.32658683712450254 0.07341316287549748
9 64 555 0.3607496165243058 0.039250383475694206
9 65 883 0.3736794813959595 0.0263205186040405
9 66 717 0.32671749962078733 0.07328250037921269
9 67 829 0.17978906893459579 0.22021093106540424
9 68 330 0.17109449881040975 0.22890550118959027
9 68 924 0.2446393275758902 0.15536067242410984
9 69 439 0.1070203969539217 0.29297960304607834
9 71 674 0.39137527861527144 0.008624721384728584
9 73 104 0.294219926048112 0.10578007395188804
9 73 493 0.35427585976172593 0.04572414023827409
9 75 379 0.36786579978341005 0.03213420021658997
9 77 466 0.28826639516773045 0.11173360483226957
9 79 454 0.21020592442138847 0.18979407557861155
9 80 232 0.31137159647252377 0.08862840352747625
9 80 476 0.1762546234719325 0.22374537652806753
9 80 944 0.28898174578615626 0.11101825421384376
9 82 369 0.2625343844945684 0.13746561550543163
9 83 389 0.03835858519484031 0.3616414148051597
9 83 524 0.16380697733897878 0.23619302266102124
9 88 596 0.3801925378249189 0.019807462175081114
9 89 892 0.2657612793643763 0.1342387206356237
9 90 573 0.18582426006343705 0.21417573993656297
9 92 249 0.2882967578452833 0.11170324215471672
9 92 294 0.3392108912588433 0.06078910874115673
9 94 470 0.21208398905050427 0.18791601094949575
9 94 700 0.35602924411943465 0.04397075588056537
9 99 779 0.33607307212908283 0.0639269278709172
9 100 271 0.3328437355834638 0.06715626441653622
9 100 387 0.27809443230799186 0.12190556769200817
9 101 320 0.30661359467028515 0.09338640532971487
9 106 749 0.16941934909346537 0.23058065090653465
9 111 269 0.3407958840369917 0.05920411596300834
9 111 477 0.3113178174849919 0.08868218251500815
9 112 451 0.21647717331081198 0.18352282668918804
9 113 243 0.2686158270412781 0.1313841729587219
9 113 791 0.17335229476761163 0.2266477052323884
9 114 684 0.31820200429128204 0.08179799570871799
9 114 811 0.2097248884251906 0.19027511157480942
9 115 395 0.20614282861560454 0.19385717138439548
9 116 315 0.2967114164530977 0.10328858354690235
9 117 998 0.3657385696475044 0.034261430352495625
9 121 367 0.3447168347011412 0.05528316529885885
9 121 827 0.3933016206000327 0.006698379399967314
9 122 823 0.37231651808417104 0.027683481915828978
9 122 961 0.39041124782634157 0.009588752173658455
9 123 723 0.374443550914905 0.025556449085095023
9 123 872 0.2446251075596547 0.15537489244034533
9 124 850 0.2717346926248487 0.12826530737515135
9 125 616 0.2571389743998869 0.1428610256001131
9 126 793 0.30179550069263605 0.09820449930736397
9 131 172 0.2661061748076073 0.13389382519239273
9 131 288 0.22056332792469344 0.17943667207530659
9 133 220 0.18682881674334215 0.21317118325665788
9 133 333 0.053110730598174886 0.34688926940182513
9 133 545 0.3912382804718952 0.008761719528104839
9 137 753 0.35170691668429893 0.04829308331570109
9 153 632 0.37622610351962527 0.023773896480374757
9 154 853 0.2592775660429963 0.14072243395700373
9 156 525 0.3385871592072081 0.06141284079279191
9 157 219 0.3990793781358081 9.206218641918951E-4
9 157 290 0.3598817841225993 0.04011821587740072
9 158 209 0.2308611644359169 0.16913883556408313
9 159 347 0.3363882311493222 0.06361176885067782
9 159 995 0.14067339609714932 0.25932660390285067
9 161 210 0.32710074109092374 0.07289925890907628
9 162 258 0.13997580870443194 0.2600241912955681
9 165 228 0.31555251215928953 0.08444748784071049
9 166 587 0.22027797850999822 0.1797220214900018
9 166 848 0.24506491542087638 0.15493508457912364
9 167 919 0.2791296062247906 0.12087039377520942
9 169 373 0.38133284336022927 0.018667156639770754
9 170 254 0.3953852842409289 0.004614715759071131
9 173 677 0.2956736958775288 0.10432630412247124
9 175 226 0.3357020764354218 0.0642979235645782
9 175 564 0.26638618241847956 0.13361381758152047
9 175 744 0.20855750318174446 0.19144249681825556
9 176 636 0.2610830759874784 0.13891692401252165
9 176 1000 0.32096127002613606 0.07903872997386396
9 181 963 0.34798401761976944 0.052015982380230585
9 183 507 0.3816236838899501 0.018376316110049917
9 183 866 0.13488743882948384 0.2651125611705162
9 186 319 0.3415911317798167 0.05840886822018332
9 186 743 0.36482224002273195 0.035177759977268075
9 188 841 0.1961160418205123 0.20388395817948773
9 189 774 0.26281951781399215 0.13718048218600787
9 190 717 0.2876427086479292 0.11235729135207084
9 194 666 0.26769646084929527 0.13230353915070475
9 195 231 0.09113223276749324 0.30886776723250675
9 195 693 0.19338763170414894 0.20661236829585108
9 195 748 0.3157744289983054 0.08422557100169464
9 196 508 0.3786289189567421 0.02137108104325791
9 196 613 0.1218293222828513 0.2781706777171487
9 196 639 0.25857788399880466 0.14142211600119536
9 197 726 0.29358604786337567 0.10641395213662436
9 198 800 0.3754762220873472 0.02452377791265281
9 200 606 0.12973800905313343 0.2702619909468666
9 202 519 0.195430005622552 0.20456999437744802
9 203 347 0.38806673844014805 0.011933261559851971
9 204 293 0.39468159145851733 0.005318408541482689
9 204 579 0.233815767246924 0.16618423275307603
9 205 873 0.26185528839288824 0.13814471160711178
9 207 262 0.2258196425814167 0.17418035741858331
9 210 864 0.39565704503676463 0.00434295496323539
9 211 527 0.14125277170242406 0.25874722829757596
9 212 980 0.3247974230468136 0.07520257695318644
9 213 830 0.18224976335155532 0.2177502366484447
9 214 488 0.368927966240418 0.031072033759582007
9 217 946 0.3514270396870034 0.04857296031299663
9 218 226 0.24447067964848948 0.15552932035151054
9 219 458 0.2588273187714878 0.14117268122851223
9 219 514 0.3490260678887701 0.050973932111229914
9 220 333 0.13652780948578497 0.26347219051421505
9 220 545 0.2824200364420871 0.11757996355791295
9 222 923 0.31353610472161 0.08646389527839005
9 223 698 0.20803739059083698 0.19196260940916304
9 223 846 0.33614587368398396 0.06385412631601606
9 224 978 0.3495795946789491 0.05042040532105091
9 225 433 0.34211757799987247 0.057882422000127554
9 226 564 0.32417903162705186 0.07582096837294816
9 227 435 0.384828231193423 0.015171768806577002
9 227 980 0.38828686368487536 0.011713136315124661
9 228 551 0.3376467061042576 0.0623532938957424
9 229 299 0.2957159808290601 0.10428401917093993
9 231 693 0.12547458022428348 0.27452541977571654
9 231 748 0.2917797255069477 0.10822027449305233
9 232 476 0.2504028846658308 0.1495971153341692
9 232 944 0.1711902351384497 0.22880976486155033
9 234 890 0.17245115755374388 0.22754884244625614
9 235 451 0.3775425833209476 0.022457416679052433
9 235 541 0.23491149024653335 0.16508850975346667
9 237 284 0.32710725102982857 0.07289274897017145
9 238 630 0.3713843072795527 0.02861569272044734
9 238 735 0.23146460846314612 0.1685353915368539
9 241 816 0.3717551076057913 0.028244892394208743
9 241 888 0.37237617848560206 0.02762382151439796
9 243 791 0.23779941370809146 0.16220058629190856
9 245 767 0.35478659671848173 0.045213403281518294
9 247 361 0.28928136556744544 0.11071863443255459
9 247 833 0.23518310033253856 0.16481689966746146
9 250 687 0.3031895898525839 0.09681041014741615
9 250 994 0.2277919032963217 0.17220809670367832
9 252 567 0.247560706693256 0.15243929330674402
9 256 260 0.20228333568849266 0.19771666431150736
9 256 738 0.22806361517656046 0.17193638482343956
9 256 942 0.14988329236215853 0.2501167076378415
9 257 951 0.2773788103654613 0.12262118963453872
9 260 942 0.0530498173067618 0.34695018269323824
9 263 413 0.1044053589456396 0.2955946410543604
9 264 744 0.3706636333201436 0.029336366679856396
9 267 559 0.2927458972078069 0.1072541027921931
9 269 477 0.2768093994005322 0.12319060059946785
9 271 387 0.1918520360045512 0.20814796399544883
9 271 869 0.13804690032165626 0.2619530996783438
9 272 702 0.08845141353563289 0.3115485864643671
9 273 307 0.28466955039568687 0.11533044960431316
9 274 500 0.09064402367634812 0.3093559763236519
9 274 786 0.287171114144173 0.11282888585582701
9 274 968 0.28947945195568375 0.11052054804431627
9 275 375 0.37280806681394546 0.027191933186054562
9 275 986 0.2830017915139979 0.11699820848600212
9 278 716 0.2210695332967085 0.17893046670329152
9 280 519 0.36777506139931904 0.032224938600680986
9 282 463 0.3167093806421744 0.08329061935782561
9 287 517 0.1379498071123363 0.26205019288766374
9 290 887 0.32547794253365997 0.07452205746634005
9 291 645 0.33518959169961793 0.0648104083003821
9 293 461 0.2026633577536893 0.19733664224631073
9 293 579 0.1883791466605223 0.21162085333947772
9 293 781 0.3690677733270459 0.030932226672954144
9 295 682 0.21395697929513208 0.18604302070486795
9 299 737 0.2645236571239909 0.13547634287600913
9 306 693 0.3843703938992187 0.015629606100781346
9 308 357 0.3358246088714827 0.06417539112851733
9 309 808 0.3277792718286043 0.07222072817139574
9 310 743 0.3334128632906158 0.06658713670938421
9 314 635 0.16657436982837598 0.23342563017162404
9 315 494 0.37543027400867196 0.024569725991328062
9 317 741 0.11527081561849756 0.28472918438150246
9 319 695 0.3576957689462023 0.042304231053797714
9 322 355 0.2880180932689586 0.11198190673104141
9 322 498 0.31070095467351416 0.08929904532648586
9 328 343 0.2220250063334728 0.17797499366652722
9 330 924 0.23944429912640225 0.16055570087359777
9 333 545 0.3660037736841923 0.03399622631580773
9 337 649 0.31598636816851733 0.0840136318314827
9 338 621 0.06020232739101706 0.33979767260898297
9 338 863 0.3217663448731243 0.07823365512687575
9 340 450 0.12992640135388375 0.27007359864611624
9 342 344 0.32162408081337607 0.07837591918662395
9 342 954 0.26176609145244384 0.13823390854755618
9 344 794 0.18840592483460086 0.21159407516539916
9 347 729 0.2995574760659101 0.10044252393408992
9 347 995 0.33931793969210927 0.06068206030789075
9 348 756 0.29960519667662466 0.10039480332337536
9 348 944 0.35273495046416464 0.04726504953583538
9 350 808 0.16944478237535784 0.23055521762464218
9 351 371 0.39879912993590666 0.0012008700640933623
9 355 678 0.17143835401763413 0.2285616459823659
9 356 926 0.15274100547324268 0.24725899452675734
9 372 655 0.2862584584903633 0.11374154150963672
9 372 831 0.1958243121583532 0.20417568784164683
9 376 792 0.21876389640031305 0.18123610359968698
9 381 796 0.3080142073969537 0.09198579260304635
9 382 591 0.35397677542023903 0.04602322457976099
9 383 523 0.1903755108280028 0.20962448917199722
9 387 869 0.32982132659525676 0.07017867340474326
9 389 524 0.12977417302410327 0.27022582697589675
9 393 657 0.1784449958893588 0.22155500411064122
9 399 462 0.3812307234507294 0.01876927654927063
9 400 708 0.39591044903171857 0.004089550968281452
9 401 631 0.344352946958051 0.055647053041949
9 401 843 0.38404492801309753 0.01595507198690249
9 404 889 0.2876497999919987 0.11235020000800133
9 405 902 0.15908561189227863 0.2409143881077214
9 407 570 0.08803208618545805 0.311967913814542
9 407 782 0.24134679199936157 0.15865320800063845
9 408 870 0.16197342315514676 0.23802657684485326
9 409 599 0.34412145205497463 0.05587854794502539
9 410 472 0.07726802710930564 0.3227319728906944
9 411 948 0.32550415006596956 0.07449584993403047
9 412 928 0.33957289225486204 0.06042710774513799
9 415 521 0.215406211295444 0.18459378870455603
9 416 427 0.2506769777275065 0.1493230222724935
9 421 536 0.29066034594956425 0.10933965405043578
9 424 882 0.39992207435069266 7.792564930736434E-5
9 427 672 0.2582777491488803 0.14172225085111972
9 427 826 0.226267630035532 0.17373236996446803
9 429 607 0.3548583518772887 0.04514164812271132
9 430 637 0.10367817471133574 0.2963218252886643
9 431 691 0.3876202193412204 0.012379780658779649
9 432 486 0.3931346197065796 0.006865380293420431
9 433 568 0.34948132443433116 0.05051867556566886
9 438 447 0.2986514856035444 0.10134851439645565
9 440 823 0.3759307478255665 0.02406925217443351
9 440 961 0.22253247943336182 0.1774675205666382
9 457 586 0.3654525478694209 0.03454745213057914
9 458 538 0.33867784835019393 0.06132215164980609
9 460 856 0.15670878596296217 0.24329121403703785
9 461 579 0.3717710890119696 0.02822891098803043
9 461 757 0.31395148654408583 0.08604851345591419
9 465 701 0.10687237930206986 0.2931276206979302
9 465 716 0.32653463951505424 0.07346536048494579
9 469 582 0.31417637205875415 0.08582362794124587
9 469 891 0.3492783456862335 0.05072165431376652
9 471 481 0.2308299226647629 0.16917007733523712
9 473 675 0.36482249835554803 0.03517750164445199
9 474 875 0.18525097568577564 0.21474902431422438
9 475 542 0.375570782687302 0.024429217312698037
9 475 993 0.27796531243512074 0.12203468756487929
9 476 944 0.3287673132885229 0.07123268671147714
9 479 708 0.287723637064218 0.11227636293578203
9 480 815 0.32302137126683844 0.07697862873316158
9 484 919 0.28436854798473027 0.11563145201526975
9 487 712 0.3623223202596068 0.03767767974039321
9 491 728 0.3915840573329631 0.008415942667036935
9 491 885 0.19819845050267348 0.20180154949732654
9 496 764 0.33510672829802235 0.06489327170197767
9 500 786 0.3224064465650508 0.07759355343494923
9 500 968 0.3782446870349016 0.021755312965098417
9 502 759 0.24929342788654285 0.15070657211345717
9 506 797 0.16450934861043476 0.23549065138956526
9 507 866 0.31982390567235414 0.08017609432764589
9 508 598 0.3519331782761367 0.04806682172386334
9 508 613 0.26331268366499644 0.13668731633500358
9 508 639 0.3936062012728129 0.00639379872718715
9 508 758 0.38584928145889086 0.014150718541109164
9 508 766 0.39139438479053773 0.008605615209462292
9 516 612 0.312079608796943 0.087920391203057
9 521 761 0.2739160079718096 0.12608399202819043
9 522 858 0.39946333973347753 5.366602665224929E-4
9 524 922 0.34612167782424447 0.053878322175755555
9 524 932 0.36026512544678907 0.03973487455321095
9 532 767 0.3878522191646887 0.012147780835311317
9 535 603 0.370351564586845 0.02964843541315504
9 536 742 0.33241804109736356 0.06758195890263646
9 542 795 0.3318063934054615 0.06819360659453855
9 547 828 0.2783573163205191 0.12164268367948095
9 547 843 0.3558010082443044 0.04419899175569564
9 548 880 0.33260376641034733 0.06739623358965269
9 552 602 0.08029850019066953 0.3197014998093305
9 556 685 0.28298316225626097 0.11701683774373905
9 557 806 0.2599697016168889 0.1400302983831111
9 563 703 0.23638269384335814 0.16361730615664188
9 563 932 0.25045427696816935 0.14954572303183067
9 563 971 0.1589102879208746 0.2410897120791254
9 565 940 0.18887865726473801 0.211121342735262
9 567 779 0.3368863516258431 0.06311364837415695
9 570 782 0.20635472218930848 0.19364527781069155
9 572 798 0.2799625573561599 0.12003744264384014
9 577 845 0.2965817635404697 0.1034182364595303
9 578 588 0.36756202705613444 0.03243797294386558
9 582 813 0.34018149699478417 0.05981850300521585
9 582 891 0.12113054733659862 0.2788694526634014
9 583 596 0.3082276550652248 0.09177234493477521
9 583 907 0.1683797058656308 0.23162029413436921
9 585 974 0.21409882613658923 0.1859011738634108
9 586 804 0.19856211329743034 0.20143788670256968
9 587 848 0.19077272995805028 0.20922727004194974
9 589 699 0.31549418948103314 0.08450581051896688
9 590 898 0.19508288529177703 0.204917114708223
9 596 907 0.30830799295263334 0.09169200704736669
9 598 930 0.2736060685248696 0.12639393147513045
9 613 639 0.21985878171953194 0.18014121828046809
9 615 634 0.19288276549279426 0.20711723450720576
9 619 710 0.17666810366481975 0.22333189633518027
9 619 953 0.06000370775026742 0.3399962922497326
9 620 629 0.2033274485033519 0.1966725514966481
9 621 863 0.3818623333873736 0.018137666612626446
9 622 960 0.3515428991560864 0.048457100843913636
9 623 730 0.31611120119334146 0.08388879880665856
9 623 754 0.3822071974655661 0.017792802534433938
9 636 1000 0.059879916529059524 0.34012008347094047
9 638 958 0.3952260956228841 0.004773904377115945
9 648 758 0.2557467515116602 0.1442532484883398
9 648 766 0.24635135110294057 0.15364864889705945
9 648 788 0.3438297615945331 0.05617023840546692
9 655 831 0.34387447991668113 0.05612552008331889
9 668 793 0.34147505259868294 0.058524947401317085
9 668 983 0.3761437937881275 0.02385620621187251
9 671 985 0.2541815083642827 0.1458184916357173
9 672 826 0.05586412875900226 0.34413587124099776
9 679 750 0.252215352681854 0.147784647318146
9 684 811 0.16236102930919505 0.23763897069080497
9 687 804 0.23858027901663845 0.16141972098336158
9 689 906 0.1539346948775564 0.24606530512244362
9 689 957 0.34854901089819207 0.051450989101807953
9 693 748 0.19183504016121905 0.20816495983878097
9 695 964 0.3747119965258347 0.02528800347416532
9 696 973 0.25112481752246313 0.1488751824775369
9 696 999 0.39749801351255315 0.0025019864874468722
9 703 932 0.3727460771425567 0.027253922857443325
9 703 971 0.17931871420764334 0.22068128579235669
9 704 948 0.3499477144370937 0.05005228556290631
9 710 953 0.2193615472794182 0.18063845272058182
9 711 803 0.3095683733459465 0.09043162665405352
9 713 899 0.22707524121107425 0.17292475878892577
9 714 800 0.19488299607747336 0.20511700392252666
9 725 936 0.1941379835793564 0.2058620164206436
9 727 778 0.2099901829275681 0.19000981707243192
9 727 984 0.20878704985197438 0.19121295014802564
9 738 942 0.3766108903089272 0.02338910969107283
9 747 984 0.22077348997104634 0.17922651002895368
9 758 766 0.026674328546674914 0.3733256714533251
9 762 772 0.36284165650221867 0.037158343497781354
9 777 949 0.1763706221064642 0.22362937789353582
9 785 811 0.3871897126296746 0.012810287370325413
9 786 968 0.29639819502380105 0.10360180497619897
9 799 937 0.19668294974206132 0.2033170502579387
9 801 896 0.17879265761259344 0.22120734238740658
9 813 891 0.21926679770791288 0.18073320229208714
9 814 838 0.13475500221757103 0.265244997782429
9 823 961 0.20998099303589182 0.1900190069641082
9 830 862 0.3454983406979309 0.05450165930206913
9 853 862 0.3953582241191501 0.004641775880849908
9 855 910 0.3952045483470929 0.004795451652907123
9 858 881 0.19417641575127506 0.20582358424872496
9 877 999 0.11133353025939029 0.2886664697406097
9 882 959 0.23845725061261897 0.16154274938738106
9 886 941 0.21329488498485857 0.18670511501514145
9 910 978 0.3689510533590203 0.031048946640979735
9 914 917 0.04272755268609849 0.3572724473139015
9 922 932 0.16561637513877894 0.23438362486122108
9 932 971 0.3954195698721838 0.004580430127816226
9 938 972 0.16020474601433946 0.23979525398566057
9 965 988 0.19990691356512544 0.20009308643487458
10 1 255 0.12618153930957537 0.27381846069042465
10 2 922 0.2589509254714617 0.14104907452853832
10 2 932 0.36710420060828564 0.032895799391714386
10 8 740 0.15490030272989214 0.24509969727010789
10 11 222 0.2858104214385063 0.1141895785614937
10 11 923 0.30482979258711795 0.09517020741288207
10 13 719 0.3098597074032778 0.09014029259672224
10 16 297 0.33606077929943623 0.06393922070056379
10 18 943 0.13814706348475786 0.26185293651524216
10 20 94 0.34723109418367093 0.05276890581632909
10 23 796 0.31445814580425796 0.08554185419574206
10 25 77 0.27658650290391645 0.12341349709608357
10 25 466 0.1327201812887178 0.26727981871128226
10 27 810 0.18775743988872198 0.21224256011127804
10 28 211 0.2599778878087751 0.1400221121912249
10 28 456 0.3211234563659659 0.07887654363403412
10 28 527 0.2862221851360895 0.11377781486391053
10 31 480 0.31993066805345044 0.08006933194654958
10 31 561 0.380269428817491 0.019730571182509038
10 31 815 0.34918784966877253 0.05081215033122749
10 32 497 0.23069466548633236 0.16930533451366767
10 33 643 0.27319166415187085 0.12680833584812917
10 34 589 0.29106291034701304 0.10893708965298698
10 35 416 0.23262949793561713 0.1673705020643829
10 36 855 0.2539385023322351 0.14606149766776494
10 36 910 0.16656175717985386 0.23343824282014616
10 37 153 0.28538006062259524 0.11461993937740478
10 38 139 0.3796622320829349 0.020337767917065097
10 39 969 0.305985669396547 0.09401433060345304
10 40 718 0.27184128774247573 0.1281587122575243
10 42 89 0.11529827996065876 0.28470172003934124
10 42 892 0.1580057695922426 0.24199423040775742
10 43 660 0.19801607635033922 0.2019839236496608
10 44 818 0.27949932573863934 0.12050067426136069
10 46 975 0.2239386975094124 0.17606130249058763
10 47 320 0.37879101208754284 0.021208987912457178
10 49 433 0.2787068978668159 0.12129310213318412
10 51 713 0.3728283211483804 0.02717167885161964
10 51 734 0.200487640057829 0.19951235994217104
10 51 797 0.3642920808167987 0.03570791918320132
10 52 67 0.23247987320849445 0.16752012679150557
10 52 829 0.3226130439074185 0.0773869560925815
10 54 894 0.3407793345794827 0.05922066542051735
10 55 546 0.286184521478303 0.11381547852169704
10 55 662 0.3345695207384592 0.06543047926154083
10 56 547 0.35822748092469636 0.04177251907530366
10 56 843 0.052549767664131164 0.34745023233586886
10 57 867 0.2642073632767615 0.13579263672323855
10 58 81 0.3719416951602508 0.02805830483974925
10 58 952 0.3324312631265106 0.06756873687348941
10 60 449 0.29840515128222006 0.10159484871777996
10 62 417 0.09428725012229852 0.3057127498777015
10 63 424 0.32658683712450254 0.07341316287549748
10 64 555 0.3607496165243058 0.039250383475694206
10 65 883 0.3736794813959595 0.0263205186040405
10 66 717 0.32671749962078733 0.07328250037921269
10 67 829 0.17978906893459579 0.22021093106540424
10 68 330 0.17109449881040975 0.22890550118959027
10 68 924 0.2446393275758902 0.15536067242410984
10 69 439 0.1070203969539217 0.29297960304607834
10 71 674 0.39137527861527144 0.008624721384728584
10 73 104 0.294219926048112 0.10578007395188804
10 73 493 0.35427585976172593 0.04572414023827409
10 75 379 0.36786579978341005 0.03213420021658997
10 77 466 0.28826639516773045 0.11173360483226957
10 79 454 0.21020592442138847 0.18979407557861155
10 80 232 0.31137159647252377 0.08862840352747625
10 80 476 0.1762546234719325 0.22374537652806753
10 80 944 0.28898174578615626 0.11101825421384376
10 82 369 0.2625343844945684 0.13746561550543163
10 83 389 0.03835858519484031 0.3616414148051597
10 83 524 0.16380697733897878 0.23619302266102124
10 88 596 0.3801925378249189 0.019807462175081114
10 89 892 0.2657612793643763 0.1342387206356237
10 90 573 0.18582426006343705 0.21417573993656297
10 92 249 0.2882967578452833 0.11170324215471672
10 92 294 0.3392108912588433 0.06078910874115673
10 94 470 0.21208398905050427 0.18791601094949575
10 94 700 0.35602924411943465 0.04397075588056537
10 99 779 0.33607307212908283 0.0639269278709172
10 100 271 0.3328437355834638 0.06715626441653622
10 100 387 0.27809443230799186 0.12190556769200817
10 101 320 0.30661359467028515 0.09338640532971487
10 106 749 0.16941934909346537 0.23058065090653465
10 111 269 0.3407958840369917 0.05920411596300834
10 111 477 0.3113178174849919 0.08868218251500815
10 112 451 0.21647717331081198 0.18352282668918804
10 113 243 0.2686158270412781 0.1313841729587219
10 113 791 0.17335229476761163 0.2266477052323884
10 114 684 0.31820200429128204 0.08179799570871799
10 114 811 0.2097248884251906 0.19027511157480942
10 115 395 0.20614282861560454 0.19385717138439548
10 116 315 0.2967114164530977 0.10328858354690235
10 117 998 0.3657385696475044 0.034261430352495625
10 121 367 0.3447168347011412 0.05528316529885885
10 121 827 0.3933016206000327 0.006698379399967314
10 122 823 0.37231651808417104 0.027683481915828978
10 122 961 0.39041124782634157 0.009588752173658455
10 123 723 0.374443550914905 0.025556449085095023
10 123 872 0.2446251075596547 0.15537489244034533
10 124 850 0.2717346926248487 0.12826530737515135
10 125 616 0.2571389743998869 0.1428610256001131
10 126 793 0.30179550069263605 0.09820449930736397
10 131 172 0.2661061748076073 0.13389382519239273
10 131 288 0.22056332792469344 0.17943667207530659
10 133 220 0.18682881674334215 0.21317118325665788
10 133 333 0.053110730598174886 0.34688926940182513
10 133 545 0.3912382804718952 0.008761719528104839
10 137 753 0.35170691668429893 0.04829308331570109
10 153 632 0.37622610351962527 0.023773896480374757
10 154 853 0.2592775660429963 0.14072243395700373
10 156 525 0.3385871592072081 0.06141284079279191
10 157 219 0.3990793781358081 9.206218641918951E-4
10 157 290 0.3598817841225993 0.04011821587740072
10 158 209 0.2308611644359169 0.16913883556408313
10 159 347 0.3363882311493222 0.06361176885067782
10 159 995 0.14067339609714932 0.25932660390285067
10 161 210 0.32710074109092374 0.07289925890907628
10 162 258 0.13997580870443194 0.2600241912955681
10 165 228 0.31555251215928953 0.08444748784071049
10 166 587 0.22027797850999822 0.1797220214900018
10 166 848 0.24506491542087638 0.15493508457912364
10 167 919 0.2791296062247906 0.12087039377520942
10 169 373 0.38133284336022927 0.018667156639770754
10 170 254 0.3953852842409289 0.004614715759071131
10 173 677 0.2956736958775288 0.10432630412247124
10 175 226 0.3357020764354218 0.0642979235645782
10 175 564 0.26638618241847956 0.13361381758152047
10 175 744 0.20855750318174446 0.19144249681825556
10 176 636 0.2610830759874784 0.13891692401252165
10 176 1000 0.32096127002613606 0.07903872997386396
10 181 963 0.34798401761976944 0.052015982380230585
10 183 507 0.3816236838899501 0.018376316110049917
10 183 866 0.13488743882948384 0.2651125611705162
10 186 319 0.3415911317798167 0.05840886822018332
10 186 743 0.36482224002273195 0.035177759977268075
10 188 841 0.1961160418205123 0.20388395817948773
10 189 774 0.26281951781399215 0.13718048218600787
10 190 717 0.2876427086479292 0.11235729135207084
10 194 666 0.26769646084929527 0.13230353915070475
10 195 231 0.09113223276749324 0.30886776723250675
10 195 693 0.19338763170414894 0.20661236829585108
10 195 748 0.3157744289983054 0.08422557100169464
10 196 508 0.3786289189567421 0.02137108104325791
10 196 613 0.1218293222828513 0.2781706777171487
10 196 639 0.25857788399880466 0.14142211600119536
10 197 726 0.29358604786337567 0.10641395213662436
10 198 800 0.3754762220873472 0.02452377791265281
10 200 606 0.12973800905313343 0.2702619909468666
10 202 519 0.195430005622552 0.20456999437744802
10 203 347 0.38806673844014805 0.011933261559851971
10 204 293 0.39468159145851733 0.005318408541482689
10 204 579 0.233815767246924 0.16618423275307603
10 205 873 0.26185528839288824 0.13814471160711178
10 207 262 0.2258196425814167 0.17418035741858331
10 210 864 0.39565704503676463 0.00434295496323539
10 211 527 0.14125277170242406 0.25874722829757596
10 212 980 0.3247974230468136 0.07520257695318644
10 213 830 0.18224976335155532 0.2177502366484447
10 214 488 0.368927966240418 0.031072033759582007
10 217 946 0.3514270396870034 0.04857296031299663
10 218 226 0.24447067964848948 0.15552932035151054
10 219 458 0.2588273187714878 0.14117268122851223
10 219 514 0.3490260678887701 0.050973932111229914
10 220 333 0.13652780948578497 0.26347219051421505
10 220 545 0.2824200364420871 0.11757996355791295
10 222 923 0.31353610472161 0.08646389527839005
10 223 698 0.20803739059083698 0.19196260940916304
10 223 846 0.33614587368398396 0.06385412631601606
10 224 978 0.3495795946789491 0.05042040532105091
10 225 433 0.34211757799987247 0.057882422000127554
10 226 564 0.32417903162705186 0.07582096837294816
10 227 435 0.384828231193423 0.015171768806577002
10 227 980 0.38828686368487536 0.011713136315124661
10 228 551 0.3376467061042576 0.0623532938957424
10 229 299 0.2957159808290601 0.10428401917093993
10 231 693 0.12547458022428348 0.27452541977571654
10 231 748 0.2917797255069477 0.10822027449305233
10 232 476 0.2504028846658308 0.1495971153341692
10 232 944 0.1711902351384497 0.22880976486155033
10 234 890 0.17245115755374388 0.22754884244625614
10 235 451 0.3775425833209476 0.022457416679052433
10 235 541 0.23491149024653335 0.16508850975346667
10 237 284 0.32710725102982857 0.07289274897017145
10 238 630 0.3713843072795527 0.02861569272044734
10 238 735 0.23146460846314612 0.1685353915368539
10 241 816 0.3717551076057913 0.028244892394208743
10 241 888 0.37237617848560206 0.02762382151439796
10 243 791 0.23779941370809146 0.16220058629190856
10 245 767 0.35478659671848173 0.045213403281518294
10 247 361 0.28928136556744544 0.11071863443255459
10 247 833 0.23518310033253856 0.16481689966746146
10 250 687 0.3031895898525839 0.09681041014741615
10 250 994 0.2277919032963217 0.17220809670367832
10 252 567 0.247560706693256 0.15243929330674402
10 256 260 0.20228333568849266 0.19771666431150736
10 256 738 0.22806361517656046 0.17193638482343956
10 256 942 0.14988329236215853 0.2501167076378415
10 257 951 0.2773788103654613 0.12262118963453872
10 260 942 0.0530498173067618 0.34695018269323824
10 263 413 0.1044053589456396 0.2955946410543604
10 264 744 0.3706636333201436 0.029336366679856396
10 267 559 0.2927458972078069 0.1072541027921931
10 269 477 0.2768093994005322 0.12319060059946785
10 271 387 0.1918520360045512 0.20814796399544883
10 271 869 0.13804690032165626 0.2619530996783438
10 272 702 0.08845141353563289 0.3115485864643671
